date,TSX,CAC,DAX,Eurostoxx50,NIKKEI225,FTSE100,SP500,IBOVESPA,CAD,EUR,EUR,EUR,JPY,GBP,USD,BRL
27.02.02,7646.89,4424.71,4960.22,3591.23,10573.09,5178.4,1109.89,14212.12,0.6218,0.8655,0.8655,0.8655,0.007446,1.4192,1,0.4243
28.02.02,7637.5,4462.99,5039.08,3624.74,10587.83,5101,1106.73,14033.29,0.6243,0.8694,0.8694,0.8694,0.007497,1.4174,1,0.4228
01.03.02,7710.8,4486.42,5097.41,3645.33,10812,5169,1131.78,14414,0.6281,0.8655,0.8655,0.8655,0.007494,1.4177,1,0.4266
02.03.02,7710.8,4486.42,5097.41,3645.33,10812,5169,1131.78,14414,0.6281,0.8655,0.8655,0.8655,0.007494,1.4177,1,0.4266
03.03.02,7710.8,4486.42,5097.41,3645.33,10812,5169,1131.78,14414,0.6281,0.8655,0.8655,0.8655,0.007494,1.4177,1,0.4266
04.03.02,7861.83,4607.44,5245.84,3748.55,11450.22,5242,1153.84,14471.23,0.6287,0.8692,0.8692,0.8692,0.007563,1.4231,1,0.4301
05.03.02,7856.12,4580.75,5228.67,3732.08,11348.45,5214,1146.14,14011.44,0.6299,0.8717,0.8717,0.8717,0.007564,1.4243,1,0.429
06.03.02,7944.25,4588.14,5285.26,3748.67,11358.53,5245.5,1162.77,13838.72,0.6325,0.8765,0.8765,0.8765,0.00765,1.4228,1,0.4225
07.03.02,7958.11,4616.5,5289.43,3766.81,11648.34,5282.1,1157.54,13725.98,0.6313,0.8816,0.8816,0.8816,0.007852,1.4283,1,0.4211
08.03.02,7910.26,4629.11,5359.55,3789.88,11885.79,5285.7,1164.31,13961.93,0.6303,0.8749,0.8749,0.8749,0.007773,1.423,1,0.4254
09.03.02,7910.26,4629.11,5359.55,3789.88,11885.79,5285.7,1164.31,13961.93,0.6303,0.8749,0.8749,0.8749,0.007773,1.423,1,0.4254
10.03.02,7910.26,4629.11,5359.55,3789.88,11885.79,5285.7,1164.31,13961.93,0.6303,0.8749,0.8749,0.8749,0.007773,1.423,1,0.4254
11.03.02,7908.16,4586.75,5340.67,3766.9,11919.3,5258.9,1168.26,13695.77,0.6321,0.8752,0.8752,0.8752,0.007788,1.4198,1,0.424
12.03.02,7866.14,4550.65,5275.81,3723.95,11607.33,5252.5,1165.58,14181.42,0.6303,0.8758,0.8758,0.8758,0.007752,1.4152,1,0.4294
13.03.02,7864.2,4523.77,5245.99,3702.89,11415.31,5272,1154.09,14244.16,0.627,0.876,0.876,0.876,0.007721,1.4151,1,0.4253
14.03.02,7828.64,4546.84,5276.87,3711.44,11568.82,5261.4,1153.04,14117.29,0.6284,0.8825,0.8825,0.8825,0.007738,1.4202,1,0.4266
15.03.02,7871.68,4588.33,5401.11,3755.75,11648.01,5292.7,1166.16,14365.49,0.6319,0.8828,0.8828,0.8828,0.007752,1.4248,1,0.4263
16.03.02,7871.68,4588.33,5401.11,3755.75,11648.01,5292.7,1166.16,14365.49,0.6319,0.8828,0.8828,0.8828,0.007752,1.4248,1,0.4263
17.03.02,7871.68,4588.33,5401.11,3755.75,11648.01,5292.7,1166.16,14365.49,0.6319,0.8828,0.8828,0.8828,0.007752,1.4248,1,0.4263
18.03.02,7917.74,4625.81,5426.04,3778.72,11498.38,5299.9,1165.55,14244.64,0.6314,0.8828,0.8828,0.8828,0.007613,1.4267,1,0.4272
19.03.02,7936.88,4644.93,5462.55,3796.26,11792.82,5316.1,1170.29,14117.81,0.6308,0.8824,0.8824,0.8824,0.007569,1.4241,1,0.4268
20.03.02,7915.44,4603.8,5364.7,3747.27,11526.78,5266.9,1151.85,14089.77,0.6327,0.8855,0.8855,0.8855,0.007612,1.4285,1,0.4266
21.03.02,7856.23,4579.9,5348.68,3722.68,11526.78,5253.3,1153.59,13717.34,0.6338,0.8828,0.8828,0.8828,0.007571,1.4264,1,0.427
22.03.02,7856.13,4601.57,5366.13,3744.37,11345.08,5250.5,1148.7,13312.38,0.634,0.8779,0.8779,0.8779,0.007526,1.4258,1,0.4233
23.03.02,7856.13,4601.57,5366.13,3744.37,11345.08,5250.5,1148.7,13312.38,0.634,0.8779,0.8779,0.8779,0.007526,1.4258,1,0.4233
24.03.02,7856.13,4601.57,5366.13,3744.37,11345.08,5250.5,1148.7,13312.38,0.634,0.8779,0.8779,0.8779,0.007526,1.4258,1,0.4233
25.03.02,7751.33,4588.36,5317.38,3711.76,11261.09,5203.6,1131.87,13277.58,0.6314,0.877,0.877,0.877,0.007497,1.426,1,0.4228
26.03.02,7756.69,4628.07,5390.59,3732.75,11207.92,5195.5,1138.49,13569.95,0.6282,0.8768,0.8768,0.8768,0.007517,1.4257,1,0.4261
27.03.02,7835.9,4623.2,5348,3734.98,11323.68,5214.7,1144.58,13424.72,0.627,0.8725,0.8725,0.8725,0.007545,1.4248,1,0.43
28.03.02,7851.47,4688.02,5397.29,3784.05,11333.11,5271.8,1147.39,13254.55,0.628,0.8712,0.8712,0.8712,0.007531,1.4251,1,0.4301
29.03.02,7851.47,4688.02,5397.29,3784.05,11024.94,5271.8,1147.39,13254.55,0.627,0.8717,0.8717,0.8717,0.007534,1.4259,1,0.4301
30.03.02,7851.47,4688.02,5397.29,3784.05,11024.94,5271.8,1147.39,13254.55,0.627,0.8717,0.8717,0.8717,0.007534,1.4259,1,0.4301
31.03.02,7851.47,4688.02,5397.29,3784.05,11024.94,5271.8,1147.39,13254.55,0.627,0.8717,0.8717,0.8717,0.007534,1.4259,1,0.4301
01.04.02,7888.53,4688.02,5397.29,3784.05,11028.7,5271.8,1146.54,13467.39,0.6264,0.8806,0.8806,0.8806,0.007491,1.4412,1,0.4355
02.04.02,7893.39,4627.33,5311.08,3743.96,11204.49,5251.4,1136.76,13245.19,0.6276,0.8794,0.8794,0.8794,0.007504,1.4358,1,0.4347
03.04.02,7842.32,4632.26,5281.84,3748.44,11400.71,5247.8,1125.4,13084.81,0.6289,0.881,0.881,0.881,0.007533,1.4361,1,0.4318
04.04.02,7784.52,4538.31,5254.95,3691.1,11379.2,5209.5,1126.34,13360.32,0.6273,0.8785,0.8785,0.8785,0.007556,1.4341,1,0.4348
05.04.02,7782.11,4515.7,5260.53,3677.72,11335.49,5233.6,1122.73,13276.32,0.6297,0.8783,0.8783,0.8783,0.007598,1.4321,1,0.4392
06.04.02,7782.11,4515.7,5260.53,3677.72,11335.49,5233.6,1122.73,13276.32,0.6297,0.8783,0.8783,0.8783,0.007598,1.4321,1,0.4392
07.04.02,7782.11,4515.7,5260.53,3677.72,11335.49,5233.6,1122.73,13276.32,0.6297,0.8783,0.8783,0.8783,0.007598,1.4321,1,0.4392
08.04.02,7747.55,4431.88,5180.33,3604.73,11352.89,5178.6,1125.29,13159.51,0.6268,0.875,0.875,0.875,0.007601,1.4308,1,0.4377
09.04.02,7722.11,4463.91,5170.25,3623,11114.49,5179.6,1117.8,13195.06,0.6267,0.8811,0.8811,0.8811,0.007636,1.4369,1,0.4393
10.04.02,7800.06,4521.83,5265.36,3660.5,11218.58,5229.1,1130.46,13416.12,0.6279,0.8802,0.8802,0.8802,0.007648,1.4364,1,0.4413
11.04.02,7688.73,4441.54,5162.96,3593.43,11147.27,5137.4,1103.69,13411.47,0.6295,0.8824,0.8824,0.8824,0.007602,1.4385,1,0.438
12.04.02,7730.98,4468.29,5189.65,3611.79,10962.98,5161,1111.01,13750.89,0.6305,0.8794,0.8794,0.8794,0.007578,1.4372,1,0.4361
13.04.02,7730.98,4468.29,5189.65,3611.79,10962.98,5161,1111.01,13750.89,0.6305,0.8794,0.8794,0.8794,0.007578,1.4372,1,0.4361
14.04.02,7730.98,4468.29,5189.65,3611.79,10962.98,5161,1111.01,13750.89,0.6305,0.8794,0.8794,0.8794,0.007578,1.4372,1,0.4361
15.04.02,7761.31,4502.49,5244.2,3650.23,11137.3,5201.4,1102.55,13471.96,0.6302,0.8795,0.8795,0.8795,0.007567,1.4375,1,0.4305
16.04.02,7841.57,4598.74,5343.88,3742.88,11346.66,5259.9,1128.37,13622.65,0.6321,0.8827,0.8827,0.8827,0.007622,1.4405,1,0.4322
17.04.02,7868.1,4597.3,5318.55,3746.69,11543.71,5263.9,1126.07,13732.01,0.635,0.8904,0.8904,0.8904,0.007652,1.4455,1,0.4305
18.04.02,7818.11,4588.83,5262.88,3704.86,11575.73,5229.4,1124.47,13573.15,0.6351,0.8911,0.8911,0.8911,0.00769,1.4479,1,0.4301
19.04.02,7899.62,4606.42,5284.55,3709.01,11512.01,5243.6,1125.17,13478.34,0.6361,0.8926,0.8926,0.8926,0.00767,1.4476,1,0.4291
20.04.02,7899.62,4606.42,5284.55,3709.01,11512.01,5243.6,1125.17,13478.34,0.6361,0.8926,0.8926,0.8926,0.00767,1.4476,1,0.4291
21.04.02,7899.62,4606.42,5284.55,3709.01,11512.01,5243.6,1125.17,13478.34,0.6361,0.8926,0.8926,0.8926,0.00767,1.4476,1,0.4291
22.04.02,7814.25,4559.46,5205.48,3665.27,11721.64,5221.5,1107.83,13224.18,0.6367,0.8894,0.8894,0.8894,0.007693,1.451,1,0.4268
23.04.02,7717.84,4562.55,5192.1,3657.8,11736.83,5191,1100.96,13188.03,0.6358,0.8885,0.8885,0.8885,0.007678,1.4474,1,0.4236
24.04.02,7713.41,4528,5160.14,3625.67,11672.88,5218.2,1093.14,13380.8,0.638,0.8927,0.8927,0.8927,0.007718,1.4494,1,0.4239
25.04.02,7686.29,4455.99,5054.41,3574.38,11648.72,5197.5,1091.48,13272.74,0.639,0.898,0.898,0.898,0.007768,1.4552,1,0.4232
26.04.02,7629.62,4453.08,5000.38,3561.08,11541.39,5159,1076.32,13075.54,0.6402,0.9019,0.9019,0.9019,0.007822,1.4582,1,0.4217
27.04.02,7629.62,4453.08,5000.38,3561.08,11541.39,5159,1076.32,13075.54,0.6402,0.9019,0.9019,0.9019,0.007822,1.4582,1,0.4217
28.04.02,7629.62,4453.08,5000.38,3561.08,11541.39,5159,1076.32,13075.54,0.6402,0.9019,0.9019,0.9019,0.007822,1.4582,1,0.4217
29.04.02,7582.45,4430.38,5008.04,3538.74,11541.39,5153.9,1065.45,13090.29,0.6381,0.9033,0.9033,0.9033,0.007809,1.459,1,0.423
30.04.02,7663.39,4462.74,5041.2,3574.23,11492.54,5165.6,1076.92,13085.12,0.6378,0.9005,0.9005,0.9005,0.007778,1.458,1,0.4236
01.05.02,7647.3,4462.74,5041.2,3574.23,11552.79,5125.5,1086.46,13085.12,0.6411,0.9064,0.9064,0.9064,0.007842,1.4656,1,0.4236
02.05.02,7670.49,4421.56,4964.56,3543.12,11551.01,5174.1,1084.56,12538.24,0.6402,0.9032,0.9032,0.9032,0.007817,1.4633,1,0.4155
03.05.02,7663.85,4354.92,4882.77,3496.44,11551.01,5203.1,1073.43,12609.79,0.6388,0.9173,0.9173,0.9173,0.007877,1.469,1,0.4155
04.05.02,7663.85,4354.92,4882.77,3496.44,11551.01,5203.1,1073.43,12609.79,0.6388,0.9173,0.9173,0.9173,0.007877,1.469,1,0.4155
05.05.02,7663.85,4354.92,4882.77,3496.44,11551.01,5203.1,1073.43,12609.79,0.6388,0.9173,0.9173,0.9173,0.007877,1.469,1,0.4155
06.05.02,7581.05,4367.26,4880.67,3479.29,11551.01,5203.1,1052.67,12430.24,0.6374,0.9183,0.9183,0.9183,0.007867,1.4685,1,0.4131
07.05.02,7561.37,4296.4,4872.41,3453.29,11316.04,5119.9,1049.49,12342.46,0.6381,0.9148,0.9148,0.9148,0.007816,1.4675,1,0.4113
08.05.02,7707.82,4404.02,5028.59,3540.64,11520.75,5209.1,1088.85,12616.85,0.6368,0.9046,0.9046,0.9046,0.007759,1.4564,1,0.4103
09.05.02,7632.26,4386.86,4966.48,3525.59,11633.3,5197.6,1073.01,12101.93,0.6383,0.9093,0.9093,0.9093,0.007789,1.46,1,0.4044
10.05.02,7596.06,4329.84,4871.7,3465.12,11531.11,5171.2,1054.99,12130.14,0.6417,0.914,0.914,0.914,0.007838,1.4641,1,0.4058
11.05.02,7596.06,4329.84,4871.7,3465.12,11531.11,5171.2,1054.99,12130.14,0.6417,0.914,0.914,0.914,0.007838,1.4641,1,0.4058
12.05.02,7596.06,4329.84,4871.7,3465.12,11531.11,5171.2,1054.99,12130.14,0.6417,0.914,0.914,0.914,0.007838,1.4641,1,0.4058
13.05.02,7661.4,4375.39,4975.48,3511.01,11336.95,5204.8,1074.56,12002.32,0.6432,0.9121,0.9121,0.9121,0.00782,1.4572,1,0.3955
14.05.02,7716.91,4447.12,5049.08,3575.62,11356.19,5239.5,1097.28,12204.12,0.6417,0.9026,0.9026,0.9026,0.00778,1.4503,1,0.3989
15.05.02,7706.98,4471.27,5072.39,3595.73,11642.97,5259.1,1091.07,12349.58,0.6423,0.9119,0.9119,0.9119,0.007835,1.4604,1,0.3997
16.05.02,7738.11,4466.36,5047.45,3579.03,11738.69,5248.5,1098.23,12660.12,0.6432,0.9109,0.9109,0.9109,0.007806,1.4559,1,0.4063
17.05.02,7727.03,4442.94,5036.41,3554.77,11847.32,5218,1106.59,12699.17,0.6477,0.9203,0.9203,0.9203,0.007938,1.4579,1,0.4039
18.05.02,7727.03,4442.94,5036.41,3554.77,11847.32,5218,1106.59,12699.17,0.6477,0.9203,0.9203,0.9203,0.007938,1.4579,1,0.4039
19.05.02,7727.03,4442.94,5036.41,3554.77,11847.32,5218,1106.59,12699.17,0.6477,0.9203,0.9203,0.9203,0.007938,1.4579,1,0.4039
20.05.02,7727.03,4400.75,4998.99,3518.98,11856.54,5208.1,1091.88,12667.75,0.6485,0.9212,0.9212,0.9212,0.007975,1.4579,1,0.4034
21.05.02,7688.31,4399.2,4984.61,3512.88,11801.16,5197.2,1079.88,12701.22,0.6507,0.92,0.92,0.92,0.008053,1.4599,1,0.4016
22.05.02,7638.38,4326.29,4919.5,3459.02,11961.98,5151.9,1086.02,12367.98,0.6526,0.926,0.926,0.926,0.008055,1.4593,1,0.396
23.05.02,7725.08,4341.59,4879.5,3467.67,11979.85,5175.3,1097.08,12555.72,0.651,0.9211,0.9211,0.9211,0.007996,1.4549,1,0.3954
24.05.02,7667.75,4337.43,4899.13,3477.06,11976.28,5169.1,1083.82,12573.97,0.6526,0.9208,0.9208,0.9208,0.008016,1.4581,1,0.3971
25.05.02,7667.75,4337.43,4899.13,3477.06,11976.28,5169.1,1083.82,12573.97,0.6526,0.9208,0.9208,0.9208,0.008016,1.4581,1,0.3971
26.05.02,7667.75,4337.43,4899.13,3477.06,11976.28,5169.1,1083.82,12573.97,0.6526,0.9208,0.9208,0.9208,0.008016,1.4581,1,0.3971
27.05.02,7667.03,4360.71,4961.54,3500.94,11976.35,5136.3,1083.82,12698.34,0.6523,0.9206,0.9206,0.9206,0.008015,1.4568,1,0.3973
28.05.02,7660.58,4339.57,4918.58,3472.4,11936.08,5074.2,1074.55,12728.18,0.6532,0.9286,0.9286,0.9286,0.008027,1.4593,1,0.3957
29.05.02,7611.91,4334.85,4881.8,3462.38,11853,5083,1067.66,12985.17,0.6516,0.935,0.935,0.935,0.00804,1.4629,1,0.3979
30.05.02,7580.56,4260.14,4761.96,3388.44,11770.03,5040.8,1064.66,12985.17,0.6517,0.937,0.937,0.937,0.00811,1.4654,1,0.3981
31.05.02,7656.13,4274.64,4818.3,3425.79,11763.7,5085.1,1067.14,12861.43,0.6545,0.9342,0.9342,0.9342,0.00805,1.4553,1,0.3979
01.06.02,7656.13,4274.64,4818.3,3425.79,11763.7,5085.1,1067.14,12861.43,0.6545,0.9342,0.9342,0.9342,0.00805,1.4553,1,0.3979
02.06.02,7656.13,4274.64,4818.3,3425.79,11763.7,5085.1,1067.14,12861.43,0.6545,0.9342,0.9342,0.9342,0.00805,1.4553,1,0.3979
03.06.02,7599.54,4227.15,4747.95,3382.54,11901.39,5085.1,1040.68,12659.48,0.6546,0.9419,0.9419,0.9419,0.008086,1.4634,1,0.3946
04.06.02,7568.02,4065.88,4625.79,3260.01,11653.07,5085.1,1040.69,12600.22,0.6529,0.9394,0.9394,0.9394,0.008055,1.4583,1,0.3852
05.06.02,7547.93,4079.51,4624.31,3267.77,11663.87,4989.1,1049.9,12589.79,0.6525,0.939,0.939,0.939,0.008034,1.4588,1,0.3836
06.06.02,7498.85,4098.18,4657.52,3277.53,11574.94,4957.6,1029.15,12112.58,0.6523,0.9474,0.9474,0.9474,0.008058,1.4603,1,0.3736
07.06.02,7478.57,4020.27,4610.18,3210.5,11438.53,4920.4,1027.53,12282.51,0.6527,0.9435,0.9435,0.9435,0.008043,1.4596,1,0.3796
08.06.02,7478.57,4020.27,4610.18,3210.5,11438.53,4920.4,1027.53,12282.51,0.6527,0.9435,0.9435,0.9435,0.008043,1.4596,1,0.3796
09.06.02,7478.57,4020.27,4610.18,3210.5,11438.53,4920.4,1027.53,12282.51,0.6527,0.9435,0.9435,0.9435,0.008043,1.4596,1,0.3796
10.06.02,7460.71,4024.94,4589.26,3205.36,11370.21,4928.2,1030.74,12599.51,0.6496,0.9445,0.9445,0.9445,0.008015,1.4605,1,0.3793
11.06.02,7398.83,4109.37,4606.09,3265.27,11449.44,4934.8,1013.6,12210.49,0.6512,0.9481,0.9481,0.9481,0.007982,1.4718,1,0.3692
12.06.02,7359.56,4004.76,4510.19,3176.95,11327.06,4851.7,1020.26,12132.98,0.6513,0.9435,0.9435,0.9435,0.007956,1.4708,1,0.3583
13.06.02,7283.6,3957.33,4470.14,3142.21,11144.84,4771.9,1009.56,11962.19,0.6496,0.9434,0.9434,0.9434,0.008008,1.4723,1,0.3696
14.06.02,7249.02,3843.07,4303.85,3054.5,10920.63,4630.8,1007.27,11698.95,0.6465,0.9461,0.9461,0.9461,0.008056,1.4774,1,0.3683
15.06.02,7249.02,3843.07,4303.85,3054.5,10920.63,4630.8,1007.27,11698.95,0.6465,0.9461,0.9461,0.9461,0.008056,1.4774,1,0.3683
16.06.02,7249.02,3843.07,4303.85,3054.5,10920.63,4630.8,1007.27,11698.95,0.6465,0.9461,0.9461,0.9461,0.008056,1.4774,1,0.3683
17.06.02,7357.42,4010.36,4475.1,3193,10664.11,4756.8,1036.17,11937.17,0.6466,0.9448,0.9448,0.9448,0.008043,1.4797,1,0.3772
18.06.02,7327.54,4004.93,4433.85,3188.26,10839.93,4702,1037.14,11821.18,0.6471,0.9517,0.9517,0.9517,0.008043,1.491,1,0.3678
19.06.02,7247.76,3935.58,4354.82,3122.35,10476.18,4652.4,1019.99,11493.18,0.6491,0.9578,0.9578,0.9578,0.008074,1.4922,1,0.3672
20.06.02,7225.35,3832.07,4245.68,3057.43,10612.98,4580.3,1006.29,10908.68,0.6547,0.9648,0.9648,0.9648,0.008099,1.4985,1,0.357
21.06.02,7139.43,3799.53,4232.4,3036.29,10354.35,4605.3,989.14,10397.55,0.6577,0.9709,0.9709,0.9709,0.008245,1.4976,1,0.3534
22.06.02,7139.43,3799.53,4232.4,3036.29,10354.35,4605.3,989.14,10397.55,0.6577,0.9709,0.9709,0.9709,0.008245,1.4976,1,0.3534
23.06.02,7139.43,3799.53,4232.4,3036.29,10354.35,4605.3,989.14,10397.55,0.6577,0.9709,0.9709,0.9709,0.008245,1.4976,1,0.3534
24.06.02,7129.93,3669.24,4127.21,2928.72,10471.32,4541.9,992.72,10759.08,0.6575,0.9707,0.9707,0.9707,0.008212,1.5013,1,0.3606
25.06.02,7120.8,3766.4,4202.97,3008.29,10496.67,4631,976.14,10705.58,0.6599,0.9796,0.9796,0.9796,0.008239,1.5083,1,0.3535
26.06.02,7020.98,3701.13,4099.05,2949.07,10074.56,4531,973.53,10690.53,0.6583,0.9826,0.9826,0.9826,0.008329,1.526,1,0.3473
27.06.02,7073.81,3742.78,4259.43,3002.74,10261.6,4540.6,990.64,11013.32,0.6618,0.9883,0.9883,0.9883,0.008357,1.5288,1,0.3532
28.06.02,7145.61,3897.99,4382.56,3133.39,10621.84,4656.4,989.81,11139.16,0.6584,0.9915,0.9915,0.9915,0.008363,1.5335,1,0.3549
29.06.02,7145.61,3897.99,4382.56,3133.39,10621.84,4656.4,989.81,11139.16,0.6584,0.9915,0.9915,0.9915,0.008363,1.5335,1,0.3549
30.06.02,7145.61,3897.99,4382.56,3133.39,10621.84,4656.4,989.81,11139.16,0.6584,0.9915,0.9915,0.9915,0.008363,1.5335,1,0.3549
01.07.02,7145.61,3897.37,4366.81,3131.39,10595.44,4685.8,968.65,10892.46,0.6595,0.9918,0.9918,0.9918,0.008357,1.533,1,0.3457
02.07.02,7013.39,3735.66,4195.95,2999.17,10622.32,4546.8,948.09,10845.63,0.6548,0.9865,0.9865,0.9865,0.008342,1.5358,1,0.3448
03.07.02,7024.08,3623.33,4138.15,2928.94,10812.3,4392.6,953.99,10635.52,0.653,0.9805,0.9805,0.9805,0.008351,1.5271,1,0.3509
04.07.02,7029.78,3697.13,4258.62,3013.8,10632.81,4471.2,953.99,10655.47,0.6544,0.9787,0.9787,0.9787,0.008329,1.526,1,0.3481
05.07.02,7112.46,3863.28,4483.03,3165.47,10826.09,4615.6,989.03,10523.65,0.6567,0.9727,0.9727,0.9727,0.008304,1.5222,1,0.3474
06.07.02,7112.46,3863.28,4483.03,3165.47,10826.09,4615.6,989.03,10523.65,0.6567,0.9727,0.9727,0.9727,0.008304,1.5222,1,0.3474
07.07.02,7112.46,3863.28,4483.03,3165.47,10826.09,4615.6,989.03,10523.65,0.6567,0.9727,0.9727,0.9727,0.008304,1.5222,1,0.3474
08.07.02,7091.98,3858.35,4442.33,3155.88,10769.2,4601.3,976.98,10687.09,0.6564,0.9908,0.9908,0.9908,0.008447,1.5439,1,0.3495
09.07.02,7034.84,3819.01,4369.76,3113.69,10960.25,4542.9,952.83,10687.09,0.6612,0.9931,0.9931,0.9931,0.008465,1.5484,1,0.3506
10.07.02,6916.41,3656.38,4190.22,2983.47,10752.66,4420.1,920.47,10555.99,0.6578,0.9893,0.9893,0.9893,0.0085,1.5484,1,0.3511
11.07.02,6863.33,3512.1,4118.5,2883.92,10485.74,4230,927.37,10806.45,0.6556,0.9878,0.9878,0.9878,0.008542,1.5531,1,0.3568
12.07.02,6819.76,3513.34,4130.8,2886.3,10601.45,4224.1,921.39,10967,0.652,0.9914,0.9914,0.9914,0.008554,1.5543,1,0.3556
13.07.02,6819.76,3513.34,4130.8,2886.3,10601.45,4224.1,921.39,10967,0.652,0.9914,0.9914,0.9914,0.008554,1.5543,1,0.3556
14.07.02,6819.76,3513.34,4130.8,2886.3,10601.45,4224.1,921.39,10967,0.652,0.9914,0.9914,0.9914,0.008554,1.5543,1,0.3556
15.07.02,6677.76,3323.74,3912.51,2709.22,10375.15,3994.5,917.93,10633.2,0.6499,1.0027,1.0027,1.0027,0.00859,1.5692,1,0.3502
16.07.02,6695.66,3317.81,3977.75,2713.73,10250.42,4021.9,901.05,10577.81,0.6502,1.0117,1.0117,1.0117,0.008632,1.5758,1,0.3476
17.07.02,6699.66,3440.88,4092.82,2819.63,10296.02,4190.6,906.04,10754.62,0.6496,1.0074,1.0074,1.0074,0.008597,1.5712,1,0.3453
18.07.02,6715.35,3513.71,4100.75,2850.14,10498.26,4297.3,881.56,10812.78,0.6472,1.0116,1.0116,1.0116,0.008582,1.574,1,0.3509
19.07.02,6535.44,3324.04,3891.88,2695.46,10202.36,4098.3,847.76,10583.15,0.6479,1.0116,1.0116,1.0116,0.008633,1.5771,1,0.3486
20.07.02,6535.44,3324.04,3891.88,2695.46,10202.36,4098.3,847.76,10583.15,0.6479,1.0116,1.0116,1.0116,0.008633,1.5771,1,0.3486
21.07.02,6535.44,3324.04,3891.88,2695.46,10202.36,4098.3,847.76,10583.15,0.6479,1.0116,1.0116,1.0116,0.008633,1.5771,1,0.3486
22.07.02,6366.67,3149.69,3691.43,2544.95,10189.01,3895.5,819.85,9892.33,0.6392,1.0086,1.0086,1.0086,0.008603,1.5794,1,0.3445
23.07.02,6161.08,3070.16,3515.83,2458.56,10215.63,3857.99,797.7,9745.83,0.6315,0.9888,0.9888,0.9888,0.008509,1.5625,1,0.3422
24.07.02,6382.13,3023.69,3632.66,2438.31,9947.72,3777.13,843.42,9937.38,0.6398,0.9957,0.9957,0.9957,0.00857,1.5728,1,0.3397
25.07.02,6278.44,3149.72,3520.46,2515.2,9929.91,3965.89,838.68,9665.9,0.6376,1.0048,1.0048,1.0048,0.00859,1.5844,1,0.3338
26.07.02,6309.94,3172.56,3579,2536.93,9591.03,4016.6,852.84,9217.15,0.6301,0.9865,0.9865,0.9865,0.008417,1.5657,1,0.332
27.07.02,6309.94,3172.56,3579,2536.93,9591.03,4016.6,852.84,9217.15,0.6301,0.9865,0.9865,0.9865,0.008417,1.5657,1,0.332
28.07.02,6309.94,3172.56,3579,2536.93,9591.03,4016.6,852.84,9217.15,0.6301,0.9865,0.9865,0.9865,0.008417,1.5657,1,0.332
29.07.02,6483.07,3395.83,3859.78,2723.01,9666.67,4202.7,898.96,9240.47,0.636,0.9814,0.9814,0.9814,0.008357,1.5643,1,0.315
30.07.02,6511.18,3379.85,3878.94,2691.91,10003.72,4180.9,902.78,9341.88,0.6349,0.983,0.983,0.983,0.008316,1.5725,1,0.2989
31.07.02,6605.42,3415.38,3700.14,2685.79,9877.94,4246.2,911.62,9762.59,0.6314,0.9776,0.9776,0.9776,0.008342,1.5637,1,0.2882
01.08.02,6550.71,3240.71,3606.45,2557.86,9793.51,4044.5,884.66,9759.64,0.6286,0.9845,0.9845,0.9845,0.008382,1.5612,1,0.3195
02.08.02,6536.47,3245.37,3532.49,2547.12,9709.66,4075.5,864.24,9852.03,0.6312,0.9867,0.9867,0.9867,0.008413,1.57,1,0.3328
03.08.02,6536.47,3245.37,3532.49,2547.12,9709.66,4075.5,864.24,9852.03,0.6312,0.9867,0.9867,0.9867,0.008413,1.57,1,0.3328
04.08.02,6536.47,3245.37,3532.49,2547.12,9709.66,4075.5,864.24,9852.03,0.6312,0.9867,0.9867,0.9867,0.008413,1.57,1,0.3328
05.08.02,6536.47,3115.38,3332.65,2447.32,9704.93,3996.4,834.6,9469.84,0.6264,0.9802,0.9802,0.9802,0.008355,1.5599,1,0.316
06.08.02,6519.16,3284.79,3568.64,2592.24,9501.02,4131,859.57,9755.08,0.6308,0.966,0.966,0.966,0.00828,1.5371,1,0.3215
07.08.02,6486.73,3270.51,3465.54,2564.77,9834.4,4094.4,876.77,9869.6,0.6339,0.9747,0.9747,0.9747,0.008321,1.5395,1,0.3314
08.08.02,6612.16,3388.45,3679.26,2698.18,9799.57,4240.5,905.46,10315.68,0.633,0.9671,0.9671,0.9671,0.008262,1.5318,1,0.3413
09.08.02,6645.92,3447.94,3760.86,2750.16,9999.79,4322.4,908.64,9985.77,0.6359,0.9701,0.9701,0.9701,0.008322,1.5246,1,0.3311
10.08.02,6645.92,3447.94,3760.86,2750.16,9999.79,4322.4,908.64,9985.77,0.6359,0.9701,0.9701,0.9701,0.008322,1.5246,1,0.3311
11.08.02,6645.92,3447.94,3760.86,2750.16,9999.79,4322.4,908.64,9985.77,0.6359,0.9701,0.9701,0.9701,0.008322,1.5246,1,0.3311
12.08.02,6571.44,3364.44,3647.13,2670.78,9747.82,4221.6,903.8,9723.69,0.6354,0.9787,0.9787,0.9787,0.008405,1.5315,1,0.3197
13.08.02,6528.98,3390.23,3683.21,2698.99,9688.61,4271.7,884.21,9444.1,0.6391,0.9837,0.9837,0.9837,0.008447,1.5373,1,0.3162
14.08.02,6550.07,3240.81,3589.92,2590.75,9638.41,4171.1,919.62,9343.04,0.6395,0.9782,0.9782,0.9782,0.008518,1.5357,1,0.3127
15.08.02,6557.57,3375.01,3665.74,2677.74,9795.57,4327.5,930.25,9183.25,0.6414,0.9816,0.9816,0.9816,0.00852,1.5358,1,0.3118
